,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,time(s),leftX1,leftY1,leftX2,leftY2,rightX1,rightY1,rightX2,rightX2
0,C,[-4.68434343e-02  2.17168434e+02],[ 0.28475967 73.24751581],[-5610   480 -1512   288],[1428  480  754  288],2.578376293182373,-5610,480,-1512,288,1428,480,754,288
1,C,[-6.29807692e-02  2.31736538e+02],[ 0.29316469 65.07621584],[-3941   480  -893   288],[1415  480  760  288],3.1985204219818115,-3941,480,-893,288,1415,480,760,288
2,C,[-3.91163793e-02  2.17596875e+02],[  0.17407272 126.54378025],[-6708   480 -1799   288],[2030  480  927  288],3.2923123836517334,-6708,480,-1799,288,2030,480,927,288
3,C,[-6.39200027e-02  2.31902979e+02],[1.38107048e-01 1.45005866e+02],[-3881   480  -877   288],[2425  480 1035  288],3.3855626583099365,-3881,480,-877,288,2425,480,1035,288
4,L,,[  0.1912994  119.37469713],[0 0 0 0],[1885  480  881  288],3.477916717529297,0,0,0,0,1885,480,881,288
5,C,[-1.12123165e-01  2.51417435e+02],[1.32948498e-01 1.45301858e+02],[-2038   480  -326   288],[2517  480 1073  288],3.589759588241577,-2038,480,-326,288,2517,480,1073,288
6,C,[-1.70940171e-02  2.08034188e+02],[  0.21563356 106.22468212],[-15909    480  -4677    288],[1733  480  842  288],3.6938068866729736,-15909,480,-4677,288,1733,480,842,288
7,C,[-4.92592858e-02  2.27145303e+02],[  0.16622224 126.5905312 ],[-5133   480 -1235   288],[2126  480  971  288],3.796149253845215,-5133,480,-1235,288,2126,480,971,288
8,C,[-4.53675204e-02  2.18107468e+02],[1.27038340e-01 1.53258527e+02],[-5772   480 -1540   288],[2571  480 1060  288],3.8957855701446533,-5772,480,-1540,288,2571,480,1060,288
9,C,[-2.50000e-02  2.15975e+02],[  0.17724187 128.57141392],[-10560    480  -2881    288],[1982  480  899  288],3.990105628967285,-10560,480,-2881,288,1982,480,899,288
10,C,[-4.26829268e-02  2.23103659e+02],[ 0.22713343 94.26665482],[-6018   480 -1520   288],[1698  480  852  288],4.091324090957642,-6018,480,-1520,288,1698,480,852,288
11,C,[-8.54792711e-02  2.35096961e+02],[  0.16638004 134.84973053],[-2865   480  -618   288],[2074  480  920  288],4.188269853591919,-2865,480,-618,288,2074,480,920,288
12,C,[-6.30973148e-02  2.29784331e+02],[  0.15037375 143.70664267],[-3965   480  -922   288],[2236  480  959  288],4.288045406341553,-3965,480,-922,288,2236,480,959,288
13,C,[-3.52112676e-02  2.18500000e+02],[  0.15006285 139.930617  ],[-7426   480 -1973   288],[2266  480  986  288],4.3794050216674805,-7426,480,-1973,288,2266,480,986,288
14,C,[-2.47125264e-02  2.18441546e+02],[  0.19438792 121.30641035],[-10584    480  -2814    288],[1845  480  857  288],4.477276802062988,-10584,480,-2814,288,1845,480,857,288
15,C,[-1.29059406e-01  2.61300644e+02],[  0.16886572 133.49758603],[-1694   480  -206   288],[2051  480  914  288],4.566203355789185,-1694,480,-206,288,2051,480,914,288
16,C,[-6.91896024e-02  2.33990443e+02],[ 0.24237431 87.96133225],[-3555   480  -780   288],[1617  480  825  288],4.651756286621094,-3555,480,-780,288,1617,480,825,288
17,C,[-9.94043626e-02  2.42328294e+02],[  0.15719557 138.29845023],[-2390   480  -459   288],[2173  480  952  288],4.741272449493408,-2390,480,-459,288,2173,480,952,288
18,C,[-3.750000e-02  2.054625e+02],[  0.17008777 131.29996309],[-7321   480 -2201   288],[2050  480  921  288],4.827107667922974,-7321,480,-2201,288,2050,480,921,288
19,C,[-7.38991566e-02  2.34674556e+02],[  0.19357446 119.18256562],[-3319   480  -721   288],[1863  480  872  288],4.915304899215698,-3319,480,-721,288,1863,480,872,288
20,C,[-3.750000e-02  2.199625e+02],[ 0.22432651 95.09758674],[-6934   480 -1814   288],[1715  480  859  288],5.000419855117798,-6934,480,-1814,288,1715,480,859,288
21,C,[-6.34565136e-02  2.30695782e+02],[  0.21109989 107.05511904],[-3928   480  -903   288],[1766  480  857  288],5.085219621658325,-3928,480,-903,288,1766,480,857,288
22,C,[-6.16508558e-02  2.21737864e+02],[  0.16834436 129.53383729],[-4189   480 -1074   288],[2081  480  941  288],5.173866271972656,-4189,480,-1074,288,2081,480,941,288
23,C,[-4.94743394e-02  2.25445562e+02],[ 0.24191757 91.84520142],[-5145   480 -1264   288],[1604  480  810  288],5.2606706619262695,-5145,480,-1264,288,1604,480,810,288
24,C,[-5.08914721e-02  2.24583120e+02],[  0.1523766  135.11942956],[-5018   480 -1246   288],[2263  480 1003  288],5.350024700164795,-5018,480,-1246,288,2263,480,1003,288
25,C,[-4.08237465e-02  2.15267425e+02],[  0.17078768 130.00001663],[-6484   480 -1781   288],[2049  480  925  288],5.443761348724365,-6484,480,-1781,288,2049,480,925,288
26,C,[-3.40137615e-02  2.08014266e+02],[ 0.24321118 94.09311696],[-7996   480 -2351   288],[1586  480  797  288],5.538400173187256,-7996,480,-2351,288,1586,480,797,288
27,C,[-1.28519243e-01  2.60721970e+02],[  0.14591052 138.34113493],[-1706   480  -212   288],[2341  480 1025  288],5.631793737411499,-1706,480,-212,288,2341,480,1025,288
28,C,[-8.65424431e-02  2.44344099e+02],[  0.21024793 104.61995118],[-2723   480  -504   288],[1785  480  872  288],5.720889091491699,-2723,480,-504,288,1785,480,872,288
29,C,[-4.25398905e-02  2.15316635e+02],[  0.1735002 126.8601721],[-6222   480 -1708   288],[2035  480  928  288],5.813182830810547,-6222,480,-1708,288,2035,480,928,288
30,C,[-8.05740032e-02  2.42198800e+02],[  0.17361968 127.7584585 ],[-2951   480  -568   288],[2028  480  922  288],5.903682231903076,-2951,480,-568,288,2028,480,922,288
31,C,[-5.98274079e-02  2.25621419e+02],[  0.16733534 129.20721965],[-4251   480 -1042   288],[2096  480  948  288],5.997655153274536,-4251,480,-1042,288,2096,480,948,288
32,C,[-6.62174304e-02  2.28973315e+02],[ 0.28351276 71.99530907],[-3790   480  -891   288],[1439  480  761  288],6.094423532485962,-3790,480,-891,288,1439,480,761,288
33,C,[-5.20833333e-02  2.15531250e+02],[1.18039516e-01 1.53680120e+02],[-5077   480 -1391   288],[2764  480 1137  288],6.187641859054565,-5077,480,-1391,288,2764,480,1137,288
34,C,[-1.40689687e-01  2.56889579e+02],[ 0.24835286 83.255819  ],[-1585   480  -221   288],[1597  480  824  288],6.285310506820679,-1585,480,-221,288,1597,480,824,288
35,C,[-9.82480005e-02  2.38804962e+02],[  0.18002368 118.28584828],[-2454   480  -500   288],[2009  480  942  288],6.377009868621826,-2454,480,-500,288,2009,480,942,288
36,C,[-4.31947451e-02  2.22394317e+02],[  0.17961634 120.12320832],[-5963   480 -1518   288],[2003  480  934  288],6.477161169052124,-5963,480,-1518,288,2003,480,934,288
37,C,[-5.68308034e-02  2.29083364e+02],[  0.16481836 128.69272865],[-4415   480 -1036   288],[2131  480  966  288],6.5648863315582275,-4415,480,-1036,288,2131,480,966,288
38,C,[-7.55649718e-02  2.42746469e+02],[1.43711941e-01 1.45842179e+02],[-3139   480  -598   288],[2325  480  989  288],6.652475118637085,-3139,480,-598,288,2325,480,989,288
39,C,[-3.90091666e-02  2.14606823e+02],[  0.18568098 118.37519425],[-6803   480 -1881   288],[1947  480  913  288],6.74266242980957,-6803,480,-1881,288,1947,480,913,288
40,C,[-5.64793578e-02  2.34187787e+02],[ 0.28237483 73.24993475],[-4352   480  -952   288],[1440  480  760  288],6.82859206199646,-4352,480,-952,288,1440,480,760,288
41,C,[-2.34741784e-02  2.05666667e+02],[  0.19387331 119.9569203 ],[-11686    480  -3507    288],[1857  480  866  288],6.916269779205322,-11686,480,-3507,288,1857,480,866,288
42,C,[-1.75576564e-01  2.58534528e+02],[1.37502686e-01 1.50240904e+02],[-1261   480  -167   288],[2398  480 1001  288],7.005171298980713,-1261,480,-167,288,2398,480,1001,288
43,C,[-4.10024907e-02  2.21056849e+02],[  0.17393267 123.80848763],[-6315   480 -1632   288],[2047  480  943  288],7.0952489376068115,-6315,480,-1632,288,2047,480,943,288
44,C,[-6.02199323e-02  2.26104437e+02],[1.32810143e-01 1.53998783e+02],[-4216   480 -1027   288],[2454  480 1008  288],7.184430122375488,-4216,480,-1027,288,2454,480,1008,288
45,C,[-7.50000e-02  2.30925e+02],[  0.14952826 138.22221148],[-3321   480  -761   288],[2285  480 1001  288],7.272239923477173,-3321,480,-761,288,2285,480,1001,288
46,C,[-7.24015955e-02  2.26197336e+02],[  0.19110748 117.0471773 ],[-3505   480  -853   288],[1899  480  894  288],7.359856843948364,-3505,480,-853,288,1899,480,894,288
47,C,[-3.10077519e-02  2.09813953e+02],[  0.15531096 136.52977092],[-8713   480 -2521   288],[2211  480  975  288],7.4468162059783936,-8713,480,-2521,288,2211,480,975,288
48,C,[-7.73363922e-02  2.30789906e+02],[  0.14864695 139.10365712],[-3222   480  -739   288],[2293  480 1001  288],7.533255338668823,-3222,480,-739,288,2293,480,1001,288
49,C,[-5.21747343e-17  2.09000000e+02],[  0.19033706 113.64919083],"[-5194084905341730816                  480 -1514142832184490496
                  288]",[1924  480  916  288],7.613857269287109,-5194084905341730816,480,-1514142832184490496,288,1924,480,916,288
50,C,[-6.10910896e-02  2.33895223e+02],[ 0.28591558 63.46937874],[-4028   480  -885   288],[1456  480  785  288],7.705948352813721,-4028,480,-885,288,1456,480,785,288
51,C,[-8.89194748e-02  2.40569976e+02],[ 0.28547753 72.04837571],[-2692   480  -533   288],[1429  480  756  288],7.79621434211731,-2692,480,-533,288,1429,480,756,288
52,C,[-8.15358554e-02  2.36614771e+02],[  0.17608982 129.83803798],[-2985   480  -630   288],[1988  480  898  288],7.885195255279541,-2985,480,-630,288,1988,480,898,288
53,C,[-6.93589544e-02  2.31480625e+02],[  0.21473909 105.55521138],[-3583   480  -814   288],[1743  480  849  288],7.9910948276519775,-3583,480,-814,288,1743,480,849,288
54,C,[-3.55130785e-02  2.15621429e+02],[  0.15297178 140.27415379],[-7444   480 -2038   288],[2220  480  965  288],8.085708379745483,-7444,480,-2038,288,2220,480,965,288
55,C,[-3.85828427e-02  2.24801829e+02],[  0.19765867 119.68247355],[-6614   480 -1637   288],[1822  480  851  288],8.178212404251099,-6614,480,-1637,288,1822,480,851,288
56,C,[-9.15107414e-02  2.46289244e+02],[ 0.25073133 88.83620708],[-2553   480  -455   288],[1560  480  794  288],8.276118040084839,-2553,480,-455,288,1560,480,794,288
57,C,[-5.81239316e-02  2.23457538e+02],[  0.19825969 116.2527161 ],[-4413   480 -1110   288],[1834  480  866  288],8.376713275909424,-4413,480,-1110,288,1834,480,866,288
58,C,[-3.55340622e-02  2.11018293e+02],[  0.16872742 132.79488949],[-7569   480 -2166   288],[2057  480  919  288],8.469637393951416,-7569,480,-2166,288,2057,480,919,288
59,C,[-6.98973430e-02  2.35370924e+02],[  0.18984096 111.98344527],[-3499   480  -752   288],[1938  480  927  288],8.560255765914917,-3499,480,-752,288,1938,480,927,288
60,C,[-7.64371872e-02  2.31550114e+02],[  0.1754746 125.3414675],[-3250   480  -738   288],[2021  480  926  288],8.660305261611938,-3250,480,-738,288,2021,480,926,288
61,C,[-2.05479452e-02  2.20756849e+02],[  0.16076035 134.20327704],[-12616    480  -3272    288],[2151  480  956  288],8.747233152389526,-12616,480,-3272,288,2151,480,956,288
62,C,[-5.15013735e-02  2.25488112e+02],[  0.20651549 113.94127023],[-4941   480 -1213   288],[1772  480  842  288],8.837267875671387,-4941,480,-1213,288,1772,480,842,288
63,C,[-6.40891473e-02  2.37257713e+02],[  0.17543015 123.92316603],[-3787   480  -791   288],[2029  480  935  288],8.931875705718994,-3787,480,-791,288,2029,480,935,288
64,C,[-7.1744987e-02  2.3084669e+02],[1.36126955e-01 1.43249129e+02],[-3472   480  -796   288],[2473  480 1063  288],9.022674560546875,-3472,480,-796,288,2473,480,1063,288
65,C,[-5.50181878e-02  2.29176133e+02],[  0.1522533  137.42140663],[-4558   480 -1069   288],[2250  480  989  288],9.115376234054565,-4558,480,-1069,288,2250,480,989,288
66,C,[-2.33333333e-02  2.05576667e+02],[  0.19878961 111.2130389 ],[-11760    480  -3532    288],[1855  480  889  288],9.201500177383423,-11760,480,-3532,288,1855,480,889,288
67,C,[-4.33192739e-02  2.14026975e+02],[1.37741293e-01 1.47585506e+02],[-6139   480 -1707   288],[2413  480 1019  288],9.290531158447266,-6139,480,-1707,288,2413,480,1019,288
68,C,[-4.98604218e-02  2.30419045e+02],[  0.1512109  136.58642903],[-5005   480 -1154   288],[2271  480 1001  288],9.387648105621338,-5005,480,-1154,288,2271,480,1001,288
69,C,[-6.46125117e-02  2.31189356e+02],[  0.16540701 130.33836433],[-3850   480  -879   288],[2113  480  953  288],9.483609676361084,-3850,480,-879,288,2113,480,953,288
70,C,[-8.08949045e-02  2.40168627e+02],[  0.14367244 140.35818822],[-2964   480  -591   288],[2364  480 1027  288],9.572939395904541,-2964,480,-591,288,2364,480,1027,288
71,C,[-7.72956743e-02  2.39325555e+02],[  0.20590892 110.39863631],[-3113   480  -629   288],[1794  480  862  288],9.659350872039795,-3113,480,-629,288,1794,480,862,288
72,C,[-9.67692069e-02  2.47414525e+02],[  0.16164393 128.92285194],[-2403   480  -419   288],[2171  480  984  288],9.748971700668335,-2403,480,-419,288,2171,480,984,288
73,C,[-6.46125117e-02  2.31189356e+02],[  0.21521585 103.71655165],[-3850   480  -879   288],[1748  480  856  288],9.828666925430298,-3850,480,-879,288,1748,480,856,288
74,C,[-8.14713718e-02  2.34990754e+02],[  0.17262138 130.38916308],[-3007   480  -650   288],[2025  480  913  288],9.921716928482056,-3007,480,-650,288,2025,480,913,288
75,C,[-5.28260870e-02  2.28016739e+02],[  0.15595043 135.23115326],[-4770   480 -1135   288],[2210  480  979  288],10.011123418807983,-4770,480,-1135,288,2210,480,979,288
76,C,[-4.46283674e-02  2.25440604e+02],[  0.21562677 101.30983614],[-5703   480 -1401   288],[1756  480  865  288],10.100696563720703,-5703,480,-1401,288,1756,480,865,288
77,C,[-4.88353582e-02  2.23433611e+02],[  0.20237411 113.44714919],[-5253   480 -1322   288],[1811  480  862  288],10.190068006515503,-5253,480,-1322,288,1811,480,862,288
78,C,[-1.23495575e-01  2.58435796e+02],[  0.17018892 126.4281171 ],[-1794   480  -239   288],[2077  480  949  288],10.28050422668457,-1794,480,-239,288,2077,480,949,288
79,C,[-5.07639467e-02  2.24432857e+02],[ 0.22506501 93.8855878 ],[-5034   480 -1252   288],[1715  480  862  288],10.37284231185913,-5034,480,-1252,288,1715,480,862,288
80,C,[-2.34741784e-02  2.05666667e+02],[  0.19623898 116.44334574],[-11686    480  -3507    288],[1852  480  874  288],10.467666149139404,-11686,480,-3507,288,1852,480,874,288
81,C,[-7.19609404e-02  2.38247427e+02],[  0.19078189 114.60798601],[-3359   480  -691   288],[1915  480  908  288],10.56899619102478,-3359,480,-691,288,1915,480,908,288
82,C,[-5.64145186e-02  2.23188581e+02],[  0.18079235 127.3472471 ],[-4552   480 -1148   288],[1950  480  888  288],10.664705991744995,-4552,480,-1148,288,1950,480,888,288
83,C,[-4.56621005e-02  2.17442922e+02],[1.30827291e-01 1.46804651e+02],[-5749   480 -1545   288],[2546  480 1079  288],10.761524677276611,-5749,480,-1545,288,2546,480,1079,288
84,C,[-7.59493671e-02  2.31531646e+02],[1.19471243e-01 1.54288195e+02],[-3271   480  -743   288],[2726  480 1119  288],10.858575582504272,-3271,480,-743,288,2726,480,1119,288
85,C,[-3.21452365e-02  2.10672385e+02],[  0.17647776 129.77687134],[-8378   480 -2405   288],[1984  480  896  288],10.948700428009033,-8378,480,-2405,288,1984,480,896,288
86,C,[-2.34741784e-02  2.20333333e+02],[  0.17307714 124.2495999 ],[-11061    480  -2882    288],[2055  480  946  288],11.04499077796936,-11061,480,-2882,288,2055,480,946,288
87,C,[-3.11548597e-02  2.13269397e+02],[  0.198645   109.21435024],[-8561   480 -2398   288],[1866  480  900  288],11.132976293563843,-8561,480,-2398,288,1866,480,900,288
88,C,[-7.04225352e-02  2.28000000e+02],[  0.17514206 129.21967065],[-3578   480  -851   288],[2002  480  906  288],11.22780179977417,-3578,480,-851,288,2002,480,906,288
89,C,[-2.39489505e-15  2.25000000e+02],[  0.20613906 111.06891176],"[-106476482096627664                 480  -26305954400342812
                 288]",[1789  480  858  288],11.318591833114624,-106476482096627664,480,-26305954400342812,288,1789,480,858,288
90,C,[-3.67132867e-02  2.16465035e+02],[  0.23168956 101.8376311 ],[-7178   480 -1948   288],[1632  480  803  288],11.411362886428833,-7178,480,-1948,288,1632,480,803,288
91,C,[-8.33333333e-02  2.36083333e+02],[  0.19588772 119.61839192],[-2927   480  -623   288],[1839  480  859  288],11.498558521270752,-2927,480,-623,288,1839,480,859,288
92,C,[-4.70588235e-02  2.17976471e+02],[  0.22626052 103.79864825],[-5567   480 -1487   288],[1662  480  814  288],11.589069843292236,-5567,480,-1487,288,1662,480,814,288
93,C,[-1.72521426e-16  1.94500000e+02],[  0.23070931 101.47534589],"[-1654866911879846144                  480  -541961668163802496
                  288]",[1640  480  808  288],11.677720308303833,-1654866911879846144,480,-541961668163802496,288,1640,480,808,288
94,C,[-6.77541391e-02  2.29048063e+02],[  0.15315093 141.16243801],[-3703   480  -870   288],[2212  480  958  288],11.774811267852783,-3703,480,-870,288,2212,480,958,288
95,C,[-5.83474123e-02  2.21991480e+02],[  0.19657494 117.4837012 ],[-4421   480 -1131   288],[1844  480  867  288],11.865070819854736,-4421,480,-1131,288,1844,480,867,288
96,C,[-2.50e-02  2.17e+02],[  0.21202494 102.94078804],[-10519    480  -2839    288],[1778  480  872  288],11.962665796279907,-10519,480,-2839,288,1778,480,872,288
97,C,[-2.46376812e-02  2.18530918e+02],[ 0.28045495 72.23645664],[-10612    480  -2819    288],[1453  480  769  288],12.044990301132202,-10612,480,-2819,288,1453,480,769,288
98,C,[-6.28267974e-02  2.26980065e+02],[  0.21200131 111.53203068],[-4027   480  -971   288],[1738  480  832  288],12.141539573669434,-4027,480,-971,288,1738,480,832,288
99,C,[-2.53164557e-02  2.28373418e+02],[  0.19378866 121.13854674],[-9939   480 -2355   288],[1851  480  861  288],12.228881120681763,-9939,480,-2355,288,1851,480,861,288
100,C,[-5.23255814e-02  2.27465116e+02],[  0.16837395 128.66904049],[-4826   480 -1156   288],[2086  480  946  288],12.32196831703186,-4826,480,-1156,288,2086,480,946,288
101,C,[-6.01829268e-02  2.32597134e+02],[  0.16405637 135.03220108],[-4110   480  -920   288],[2102  480  932  288],12.417746782302856,-4110,480,-920,288,2102,480,932,288
102,C,[-7.37270350e-02  2.30950603e+02],[  0.19107898 116.61878861],[-3377   480  -773   288],[1901  480  896  288],12.513477087020874,-3377,480,-773,288,1901,480,896,288
