C,[  -5.62774941 1636.06017762],[  0.20580106 187.42101343],-5.627749409267424,1636.0601776202338,0.20580106060261036,187.42101343139456,[205 480 239 288],[1421  480  488  288],3.1645331382751465,205,480,239,288,1421,480,488,288
C,[  -27.04185907 12711.89157047],[  0.27041434 153.69237725],-27.041859066859313,12711.891570466702,0.27041434426112515,153.69237724835335,[452 480 459 288],[1206  480  496  288],3.942913770675659,452,480,459,288,1206,480,496,288
C,[ -10.10700052 4064.10075546],[  0.21121057 185.77236335],-10.107000520775928,4064.1007554626112,0.21121056949505412,185.77236334704781,[354 480 373 288],[1393  480  484  288],4.426821708679199,354,480,373,288,1393,480,484,288
C,[  -31.84592509 15188.49297948],[  0.24185675 165.64629541],-31.845925089404243,15188.492979484743,0.2418567505738469,165.64629541387185,[461 480 467 288],[1299  480  505  288],4.618970155715942,461,480,467,288,1299,480,505,288
C,[  -35.34254372 16516.33993641],[  0.21201966 185.14427191],-35.34254372019341,16516.3399364083,0.2120196606413028,185.14427190557507,[453 480 459 288],[1390  480  485  288],4.811772584915161,453,480,459,288,1390,480,485,288
C,[ -14.57863197 6648.26084762],[  0.19823812 190.3840937 ],-14.578631969242926,6648.260847623895,0.19823812311719227,190.3840936984555,[423 480 436 288],[1460  480  492  288],5.014019727706909,423,480,436,288,1460,480,492,288
C,[ -15.47413043 6881.21369565],[    7.22226868 -3163.01618824],-15.474130434782785,6881.213695652286,7.222268683998521,-3163.0161882448942,[413 480 426 288],[504 480 477 288],5.215816020965576,413,480,426,288,504,480,477,288
C,[ -17.58451831 8303.95738288],[  0.19422661 192.45766178],-17.58451830740689,8303.957382881883,0.19422661406853203,192.45766177996938,[444 480 455 288],[1480  480  491  288],5.3973634243011475,444,480,455,288,1480,480,491,288
C,[  -22.25010047 10448.40300512],[  0.20095022 181.59778585],-22.250100474973003,10448.403005115311,0.20095021534015445,181.59778585023682,[448 480 456 288],[1484  480  529  288],5.580603837966919,448,480,456,288,1484,480,529,288
C,[ -18.21386652 8666.84580572],[  0.23199217 182.6894539 ],-18.21386651741366,8666.84580571996,0.2319921674470559,182.68945390182597,[449 480 460 288],[1281  480  453  288],5.76672101020813,449,480,460,288,1281,480,453,288
C,[ -18.33082855 7687.43292863],[  0.20569323 187.45837146],-18.33082854920551,7687.432928627005,0.2056932300612541,187.45837146189652,[393 480 403 288],[1422  480  488  288],5.951050281524658,393,480,403,288,1422,480,488,288
C,[  -24.5549456  11737.67492424],[    7.21911492 -3162.37679543],-24.554945595401584,11737.67492423735,7.219114916841316,-3162.376795434536,[458 480 466 288],[504 480 477 288],6.138683319091797,458,480,466,288,504,480,477,288
C,[ -14.01061739 6160.00315794],[1.93552923e-01 1.96520472e+02],-14.010617390509067,6160.003157938466,0.1935529229615521,196.52047227440966,[405 480 419 288],[1464  480  472  288],6.323568820953369,405,480,419,288,1464,480,472,288
C,[  -31.18798783 13916.94778017],[    9.27269961 -4146.56985667],-31.187987826710557,13916.94778016523,9.272699606915744,-4146.569856670812,[430 480 436 288],[498 480 478 288],6.499830722808838,430,480,436,288,498,480,478,288
C,[ -17.41554959 7869.79610019],[  0.20585913 186.96956011],-17.41554958760758,7869.796100193003,0.20585913476881942,186.9695601050923,[424 480 435 288],[1423  480  490  288],6.681776523590088,424,480,435,288,1423,480,490,288
C,[ -18.08401657 8368.7657473 ],[  0.25281011 174.56634902],-18.08401657265286,8368.765747299822,0.252810113357137,174.56634902357277,[436 480 446 288],[1208  480  448  288],6.865860462188721,436,480,446,288,1208,480,448,288
C,[ -20.91525403 9152.42950379],[  0.20178189 188.88355781],-20.9152540308436,9152.429503789808,0.20178189187951762,188.8835578082533,[414 480 423 288],[1442  480  491  288],7.065624237060547,414,480,423,288,1442,480,491,288
C,[ -14.89312004 7003.52707506],[  0.25870407 163.22508484],-14.89312004359471,7003.527075055674,0.25870407194617956,163.22508483648411,[438 480 450 288],[1224  480  482  288],7.247322082519531,438,480,450,288,1224,480,482,288
C,[  -27.54407418 12485.21397555],[  0.22024394 182.08250375],-27.544074182889133,12485.213975552913,0.22024393736895087,182.08250375205526,[435 480 442 288],[1352  480  480  288],7.436450481414795,435,480,442,288,1352,480,480,288
C,[ -20.53563538 9155.1424023 ],[  0.20460843 187.57601457],-20.535635384758066,9155.142402302034,0.20460843274536306,187.57601456742765,[422 480 431 288],[1429  480  490  288],7.620890140533447,422,480,431,288,1429,480,490,288
C,[ -19.886799   8918.00309478],[  0.20003479 190.0000778 ],-19.88679900220226,8918.003094778207,0.20003479345882993,190.00007780075808,[424 480 433 288],[1449  480  489  288],7.801137208938599,424,480,433,288,1449,480,489,288
C,[ -20.82765498 9657.17825103],[  0.20011872 186.93368418],-20.827654981224313,9657.178251033323,0.2001187171531477,186.93368418416506,[440 480 449 288],[1464  480  505  288],8.000872611999512,440,480,449,288,1464,480,505,288
C,[  -25.13748903 11398.11387653],[  0.2039056 187.9039448],-25.13748902783129,11398.113876533429,0.20390560105082,187.90394480435089,[434 480 441 288],[1432  480  490  288],8.225101232528687,434,480,441,288,1432,480,490,288
C,[ -13.10528221 5348.51487202],[1.74426381e-01 2.04052917e+02],-13.10528221253344,5348.514872018433,0.1744263814688677,204.05291730792837,[371 480 386 288],[1582  480  481  288],8.410888433456421,371,480,386,288,1582,480,481,288
C,[  -27.93589643 12506.59889321],[1.80136694e-01 1.97296387e+02],-27.93589643393337,12506.598893206137,0.18013669402527227,197.29638687921448,[430 480 437 288],[1569  480  503  288],8.597361087799072,430,480,437,288,1569,480,503,288
C,[ -14.6109732  6275.80424711],[  0.20559402 164.98491477],-14.610973199126343,6275.804247109495,0.20559401524489507,164.98491477049646,[396 480 409 288],[1532  480  598  288],8.76825761795044,396,480,409,288,1532,480,598,288
C,[ -13.88750399 5601.42506168],[    5.85421612 -2508.88873754],-13.887503990701408,5601.425061677894,5.854216115969125,-2508.8887375397344,[368 480 382 288],[510 480 477 288],8.96311616897583,368,480,382,288,510,480,477,288
C,[  -27.92680635 12528.25820168],[1.90475817e-01 1.93977040e+02],-27.926806349140136,12528.258201682227,0.19047581732947444,193.97703975347696,[431 480 438 288],[1501  480  493  288],9.148106813430786,431,480,438,288,1501,480,493,288
C,[ -16.35148225 7098.22528567],[1.81109773e-01 1.89232486e+02],-16.351482249749594,7098.225285666212,0.18110977334555872,189.23248629528447,[404 480 416 288],[1605  480  545  288],9.333264350891113,404,480,416,288,1605,480,545,288
C,[  -25.77896116 11704.72105691],[  0.23265189 177.1424341 ],-25.778961156278957,11704.72105691099,0.23265189006519107,177.1424340956332,[435 480 442 288],[1301  480  476  288],9.528918266296387,435,480,442,288,1301,480,476,288
C,[ -16.34597129 6832.38355784],[  0.20786105 179.49527321],-16.345971290290098,6832.38355783603,0.20786105265299326,179.49527320501554,[388 480 400 288],[1445  480  522  288],9.725493669509888,388,480,400,288,1445,480,522,288
C,[ -17.99699194 8304.88936668],[  0.28565174 161.25643017],-17.996991936409476,8304.889366678128,0.28565173625017953,161.2564301696006,[434 480 445 288],[1115  480  443  288],9.919064283370972,434,480,445,288,1115,480,443,288
C,[  -22.303479  10395.1841622],[  0.21254952 182.76359213],-22.303479004569517,10395.184162204292,0.21254951978700523,182.76359213338202,[444 480 453 288],[1398  480  495  288],10.112213611602783,444,480,453,288,1398,480,495,288
C,[ -17.11309231 8013.07965734],[1.83916657e-01 1.98540159e+02],-17.113092313092515,8013.079657336024,0.18391665715597183,198.54015911781343,[440 480 451 288],[1530  480  486  288],10.294901371002197,440,480,451,288,1530,480,486,288
C,[ -15.49305118 6295.15723103],[  0.21261558 184.98473387],-15.49305117632799,6295.1572310312995,0.21261558184141363,184.98473386959589,[375 480 387 288],[1387  480  484  288],10.486395120620728,375,480,387,288,1387,480,484,288
C,[  -25.2387886  11358.89958808],[  0.21288972 183.47771214],-25.238788598049222,11358.899588078964,0.21288971677741259,183.47771213847997,[431 480 438 288],[1392  480  490  288],10.673022508621216,431,480,438,288,1392,480,490,288
C,[ -12.08783084 5525.57119543],[  0.20944458 177.76714486],-12.087830844955247,5525.571195432553,0.20944457642770525,177.76714485762085,[417 480 433 288],[1443  480  526  288],10.858154296875,417,480,433,288,1443,480,526,288
C,[  -30.9927336  14684.29998958],[  0.21576627 183.07421763],-30.992733600068036,14684.29998958143,0.21576626877981875,183.07421762875495,[458 480 464 288],[1376  480  486  288],11.036250829696655,458,480,464,288,1376,480,486,288
C,[  -26.42193682 11943.47828975],[  0.21775362 183.06726452],-26.421936821979997,11943.478289754594,0.217753615297793,183.0672645241613,[433 480 441 288],[1363  480  481  288],11.221320867538452,433,480,441,288,1363,480,481,288
C,[  -27.40218433 12549.09214485],[  0.2105942  177.45345385],-27.402184332863353,12549.092144853525,0.2105942047572916,177.45345385086412,[440 480 447 288],[1436  480  524  288],11.41323471069336,440,480,447,288,1436,480,524,288
C,[  -27.11306154 12177.1244489 ],[  0.18807242 183.7951751 ],-27.113061537552873,12177.12444889543,0.18807241627795793,183.79517509995907,[431 480 438 288],[1574  480  554  288],11.598130702972412,431,480,438,288,1574,480,554,288
C,[  -30.55748684 14431.84440161],[  0.26045348 169.35528327],-30.557486835835757,14431.844401612163,0.260453475987556,169.35528327023144,[456 480 462 288],[1192  480  455  288],11.783587217330933,456,480,462,288,1192,480,455,288
C,[ -16.89421875 7772.14109375],[  0.21020725 186.34259189],-16.89421875000021,7772.141093750124,0.21020724759622472,186.34259189361723,[431 480 443 288],[1396  480  483  288],11.972836971282959,431,480,443,288,1396,480,483,288
C,[ -20.16832707 8662.30822701],[  0.22514723 179.35562618],-20.168327073972478,8662.308227008209,0.22514723492676486,179.3556261805731,[405 480 415 288],[1335  480  482  288],12.159607410430908,405,480,415,288,1335,480,482,288
C,[ -15.35733131 6626.0441354 ],[1.87337698e-01 1.96159480e+02],-15.35733131480166,6626.044135398598,0.18733769824155436,196.15948012919526,[400 480 412 288],[1515  480  490  288],12.352364540100098,400,480,412,288,1515,480,490,288
C,[  -39.15697569 19590.49326775],[  0.23051036 183.89572266],-39.156975687168085,19590.49326774892,0.23051036312826886,183.8957226607721,[488 480 492 288],[1284  480  451  288],12.538573980331421,488,480,492,288,1284,480,451,288
C,[ -14.83017512 6327.70366206],[  0.21940581 188.51788913],-14.830175115207677,6327.703662058504,0.2194058054540688,188.5178891343501,[394 480 407 288],[1328  480  453  288],12.722603797912598,394,480,407,288,1328,480,453,288
C,[ -11.0500757  4077.05656466],[  0.26233462 164.34229172],-11.050075699462981,4077.056564657394,0.26233462381408945,164.34229171840764,[325 480 342 288],[1203  480  471  288],12.910601377487183,325,480,342,288,1203,480,471,288
C,[ -18.61019545 7851.67056166],[  0.20726683 180.33913229],-18.6101954468983,7851.670561655953,0.2072668329874547,180.33913229071734,[396 480 406 288],[1445  480  519  288],13.10224437713623,396,480,406,288,1445,480,519,288
C,[ -11.13558455 4122.60379537],[   11.79845666 -5446.14925589],-11.135584552780731,4122.603795368069,11.798456662532294,-5446.149255890651,[327 480 344 288],[502 480 486 288],13.272504806518555,327,480,344,288,502,480,486,288
C,[ -14.35496907 5936.62579134],[    8.6365336  -3948.77980809],-14.354969070175628,5936.625791337037,8.636533595599753,-3948.7798080862144,[380 480 393 288],[512 480 490 288],13.458678483963013,380,480,393,288,512,480,490,288
C,[ -14.74867544 6310.52248496],[  0.20926934 188.28977623],-14.74867543916826,6310.522484963151,0.20926933511708415,188.28977623336218,[395 480 408 288],[1393  480  476  288],13.645539045333862,395,480,408,288,1393,480,476,288
C,[ -11.19543608 4388.02050329],[  0.22824213 165.89228502],-11.195436075382085,4388.0205032943295,0.22824213331289742,165.89228502250464,[349 480 366 288],[1376  480  534  288],13.83849048614502,349,480,366,288,1376,480,534,288
C,[ -10.79089919 4216.04305407],[1.81390231e-01 2.01929553e+02],-10.790899192812885,4216.043054071687,0.1813902309538666,201.92955342149017,[346 480 364 288],[1532  480  474  288],14.02997088432312,346,480,364,288,1532,480,474,288
C,[ -15.17143199 6443.54887911],[1.87761659e-01 2.00892746e+02],-15.171431987855316,6443.548879114933,0.18776165910147521,200.89274587465277,[393 480 405 288],[1486  480  463  288],14.216167211532593,393,480,405,288,1486,480,463,288
C,[ -13.68611511 5781.23671024],[    7.26297459 -3322.40301289],-13.686115113568164,5781.236710242649,7.262974594468654,-3322.4030128874665,[387 480 401 288],[523 480 497 288],14.408718347549438,387,480,401,288,523,480,497,288
C,[ -11.62405685 4875.14849461],[1.81010013e-01 2.02430446e+02],-11.624056847384557,4875.148494612949,0.18101001280666876,202.4304461502191,[378 480 394 288],[1533  480  472  288],14.594081401824951,378,480,394,288,1533,480,472,288
C,[ -16.14718835 6852.62855691],[    6.6489072  -3015.29173934],-16.147188346883564,6852.628556910619,6.648907198762957,-3015.2917393408234,[394 480 406 288],[525 480 496 288],14.784186840057373,394,480,406,288,525,480,496,288
C,[ -16.3287465  6818.04977824],[    4.11750902 -1769.3347334 ],-16.328746498599713,6818.04977824477,4.11750901872765,-1769.3347333980978,[388 480 399 288],[546 480 499 288],14.971108675003052,388,480,399,288,546,480,499,288
C,[ -17.77292473 7666.13997308],[    6.68653344 -3039.45525509],-17.77292473356233,7666.139973079807,6.686533437645303,-3039.4552550917965,[404 480 415 288],[526 480 497 288],15.155832767486572,404,480,415,288,526,480,497,288
C,[ -13.17047977 5674.53336914],[1.67890269e-01 2.07042991e+02],-13.170479770855897,5674.533369137235,0.1678902690955143,207.0429905586339,[394 480 408 288],[1625  480  482  288],15.342036962509155,394,480,408,288,1625,480,482,288
C,[ -15.71928511 6889.96288592],[1.85269569e-01 2.00655037e+02],-15.719285107563374,6889.962885918899,0.18526956864944238,200.6550372403815,[407 480 419 288],[1507  480  471  288],15.529414653778076,407,480,419,288,1507,480,471,288
C,[ -11.12831978 4775.40453744],[    6.49521561 -2946.59977019],-11.128319782771191,4775.4045374427415,6.49521560841232,-2946.5997701923297,[385 480 403 288],[527 480 497 288],15.714941263198853,385,480,403,288,527,480,497,288
C,[ -15.18188577 6576.88016257],[1.75581236e-01 2.09978737e+02],-15.181885768006152,6576.880162567472,0.17558123569579778,209.9787366344409,[401 480 414 288],[1537  480  444  288],15.91058611869812,401,480,414,288,1537,480,444,288
C,[ -12.76798456 5311.67733096],[  0.2476475  175.94838907],-12.767984556221405,5311.677330960016,0.24764749686573198,175.94838907238614,[378 480 393 288],[1227  480  452  288],16.090407848358154,378,480,393,288,1227,480,452,288
C,[ -11.6035137  5023.11626574],[1.67000058e-01 2.08226203e+02],-11.603513702778631,5023.116265740652,0.16700005803215412,208.22620267459226,[391 480 408 288],[1627  480  477  288],16.271896600723267,391,480,408,288,1627,480,477,288
C,[ -13.22152522 5525.85908097],[    6.6427825  -3012.93455162],-13.221525221979036,5525.859080968352,6.642782496826927,-3012.934551617149,[381 480 396 288],[525 480 496 288],16.45294427871704,381,480,396,288,525,480,496,288
C,[ -10.56467604 4771.97304683],[    5.98935642 -2684.57284217],-10.564676035563313,4771.973046832892,5.989356420640027,-2684.572842170078,[406 480 424 288],[528 480 496 288],16.64461374282837,406,480,424,288,528,480,496,288
C,[ -17.1011186  6992.18482021],[    5.4473061  -2412.76079738],-17.101118600917605,6992.184820211066,5.4473061037938555,-2412.7607973842764,[380 480 392 288],[531 480 495 288],16.828850746154785,380,480,392,288,531,480,495,288
C,[ -17.53448549 7753.60225588],[1.71992882e-01 2.06451060e+02],-17.534485489780767,7753.602255879182,0.17199288244289043,206.45105989629462,[414 480 425 288],[1590  480  474  288],17.014464139938354,414,480,425,288,1590,480,474,288
C,[ -10.92527681 4549.22117573],[    7.46357472 -3422.01109159],-10.92527681209702,4549.2211757271525,7.4635747210551555,-3422.0110915890505,[372 480 390 288],[522 480 497 288],17.210079431533813,372,480,390,288,522,480,497,288
C,[ -12.48754184 5502.45156578],[1.79930307e-01 2.03328546e+02],-12.487541843334132,5502.451565779923,0.17993030686329148,203.3285463695541,[402 480 417 288],[1537  480  470  288],17.40065884590149,402,480,417,288,1537,480,470,288
C,[ -11.91895622 5108.31201347],[    5.85559168 -2622.3573888 ],-11.918956219696918,5108.3120134679575,5.855591676391011,-2622.3573887979046,[388 480 404 288],[529 480 497 288],17.600651741027832,388,480,404,288,529,480,497,288
C,[ -14.27096117 6094.52164001],[    8.29584326 -3840.10849754],-14.270961167019378,6094.521640007639,8.295843262126317,-3840.1084975446797,[393 480 406 288],[520 480 497 288],17.77463150024414,393,480,406,288,520,480,497,288
C,[ -15.7049209  6872.94410801],[    6.64354073 -3023.80036623],-15.704920898446298,6872.944108010413,6.6435407345537705,-3023.800366230701,[407 480 419 288],[527 480 498 288],17.962375164031982,407,480,419,288,527,480,498,288
C,[ -15.08571429 6486.4811266 ],[1.65446543e-01 2.14460772e+02],-15.085714285714241,6486.481126596953,0.16544654323133748,214.4607722321867,[398 480 410 288],[1604  480  444  288],18.151512622833252,398,480,410,288,1604,480,444,288
